DeliveryPersonAge,DeliveryPersonRatings,RestaurantLatitude,RestaurantLongitude,DeliveryLocationLatitude,DeliveryLocationLongitude,TimeOrdered,TimeOrderPickedUp,WeatherCondition,RoadTrafficDensity,VehicleCondition,TypeOfOrder,VehicleType,MultipleDeliveries,City,TimeTaken(min)
32,4.6,21.149569,72.772697,21.159569,72.782697,11:40,11:45,1,0,0,3,3,1.0,1,28.0
32,4.9,17.428294,78.404423,17.508294,78.484423,17:30,17:40,0,3,2,1,2,2.0,1,39.0
27,4.4,18.53408,73.89852,18.62408,73.98852,20:20,20:30,0,1,2,3,4,1.0,1,37.0
39,4.3,23.333017,85.3172,23.463017,85.4472,17:15,17:20,3,3,1,0,4,1.0,3,31.0
39,3.7,13.058616,80.264151,13.138616,80.344151,18:20,18:25,6,3,2,0,4,1.0,1,34.0
38,4.8,12.352058,76.60665,12.382058,76.63665,20:40,20:45,0,1,0,1,3,0.0,1,25.0
31,4.8,22.732225,75.874765,22.772225,75.914765,13:40,13:45,3,0,1,3,3,0.0,1,26.0
30,4.5,9.957144,76.296783,10.047144,76.386783,23:30,23:45,4,2,2,0,4,1.0,1,20.0
23,4.9,21.15276,72.778059,21.20276,72.828059,22:10,22:15,0,2,1,1,3,0.0,1,16.0
33,4.8,22.761593,75.886362,22.811593,75.936362,22:45,22:50,4,2,1,2,4,1.0,1,13.0
32,5.0,18.536718,73.830327,18.586718,73.880327,17:60,18:15,4,3,0,1,3,0.0,1,21.0
36,4.6,17.451976,78.385883,17.471976,78.405883,11:35,11:45,1,0,2,0,4,1.0,1,30.0
0,,12.939496,77.625999,12.999496,77.685999,,18:25,6,3,2,0,4,0.0,1,31.0
37,4.1,12.933284,77.615428,12.973284,77.655428,13:15,13:25,3,0,0,1,3,2.0,1,43.0
39,4.5,23.374989,85.335486,23.414989,85.375486,14:15,14:20,3,0,1,1,3,1.0,1,28.0
33,4.9,13.049645,80.242268,13.119645,80.312268,22:40,22:45,6,2,2,2,2,1.0,3,28.0
26,4.6,19.003517,72.82765,19.113517,72.93765,17:45,17:60,3,3,2,0,3,0.0,1,18.0
24,4.0,12.98041,77.640489,12.99041,77.650489,10:40,10:50,3,2,0,1,3,1.0,1,18.0
31,4.7,12.323994,76.626167,12.353994,76.656167,18:50,18:55,4,3,2,2,3,1.0,1,17.0
33,3.7,0.0,0.0,0.09,0.09,20:20,20:30,6,1,1,3,4,1.0,1,33.0
22,4.8,19.176269,72.836721,19.306269,72.966721,17:20,17:30,4,3,2,3,3,0.0,3,10.0
29,4.6,11.010375,76.95295,11.060375,77.00295,18:10,18:15,0,3,0,0,3,1.0,1,25.0
22,4.9,12.311072,76.654878,12.341072,76.684878,17:40,17:45,6,3,0,3,3,0.0,1,24.0
26,4.7,19.12663,72.829976,19.17663,72.879976,23:15,23:20,0,2,0,2,3,0.0,1,20.0
39,4.9,18.592718,73.773572,18.622718,73.803572,23:15,23:20,2,2,2,1,3,1.0,1,27.0
33,5.0,12.906229,77.596791,12.936229,77.626791,20:40,20:45,0,1,1,1,4,0.0,1,38.0
25,4.9,19.065838,72.832658,19.085838,72.852658,8:15,8:25,0,2,1,0,3,0.0,1,14.0
38,4.6,12.970324,77.645748,13.040324,77.715748,23:15,23:20,6,2,0,1,3,1.0,1,25.0
31,4.4,22.728163,75.884212,22.758163,75.914212,19:55,20:05,0,1,1,2,3,1.0,1,33.0
37,4.8,19.1813,72.836191,19.2013,72.856191,8:10,8:25,0,2,1,3,4,1.0,3,15.0
23,4.7,13.049645,80.242268,13.129645,80.322268,23:55,24:10,0,2,2,0,2,0.0,1,22.0
35,4.8,22.745536,75.893106,22.805536,75.953106,18:30,18:35,6,3,0,0,3,1.0,3,31.0
35,4.5,21.149834,72.778666,21.169834,72.798666,11:20,11:35,1,0,0,1,3,1.0,1,29.0
32,4.3,22.751234,75.88949,22.771234,75.90949,9:55,10:10,6,2,0,2,3,1.0,1,22.0
29,4.9,17.424114,78.347554,17.474114,78.397554,23:15,23:30,6,2,2,2,4,1.0,1,19.0
35,4.0,21.186884,72.793616,21.296884,72.903616,20:15,20:30,4,1,0,1,3,1.0,1,34.0
29,4.5,12.933284,77.615428,12.953284,77.635428,9:20,9:25,0,2,0,2,3,1.0,1,20.0
21,4.3,22.728163,75.884212,22.748163,75.904212,9:50,9:60,3,2,0,0,3,1.0,1,29.0
26,4.8,21.175975,72.795503,21.185975,72.805503,9:30,9:35,3,2,1,3,4,0.0,1,18.0
32,4.9,18.554382,73.798206,18.564382,73.808206,11:35,11:40,4,0,1,3,3,1.0,1,22.0
21,4.9,22.751857,75.866699,22.881857,75.996699,18:50,18:60,4,3,2,0,2,0.0,3,15.0
39,4.8,12.939496,77.625999,12.969496,77.655999,18:40,18:55,3,3,2,1,2,1.0,3,25.0
32,4.9,18.520016,73.830547,18.570016,73.880547,18:50,18:60,6,3,0,2,3,0.0,3,27.0
20,4.9,17.429585,78.392621,17.449585,78.412621,8:35,8:45,4,2,0,2,3,1.0,1,12.0
33,4.7,22.74806,75.8934,22.78806,75.9334,13:55,14:10,1,0,0,3,3,0.0,1,34.0
38,4.4,12.334022,76.618203,12.354022,76.638203,10:50,10:55,2,2,0,3,3,1.0,4,23.0
22,4.8,11.008638,76.984311,11.068638,77.044311,19:55,20:10,4,1,2,1,4,1.0,1,17.0
33,4.0,22.760072,75.892574,22.790072,75.922574,19:50,19:55,2,1,0,1,3,1.0,1,31.0
38,4.7,12.970324,77.645748,13.020324,77.695748,18:20,18:25,3,3,1,2,4,,1,26.0
29,4.7,23.371292,85.327872,23.501292,85.457872,18:20,18:25,4,3,1,2,3,0.0,1,15.0
34,4.7,17.426228,78.407495,17.496228,78.477495,20:50,21:05,4,1,1,3,3,1.0,1,15.0
22,4.5,18.593481,73.785901,18.703481,73.895901,23:45,23:60,4,2,0,1,3,1.0,1,23.0
21,4.8,26.891191,75.802083,27.001191,75.912083,22:40,22:45,2,2,2,1,3,1.0,1,18.0
36,4.9,23.234631,77.401663,23.364631,77.531663,18:30,18:40,1,3,0,3,3,0.0,1,48.0
30,4.2,12.323994,76.626167,12.373994,76.676167,21:40,21:55,0,1,1,0,3,0.0,1,35.0
37,4.8,22.569358,88.433452,22.609358,88.473452,15:15,15:30,3,3,1,2,4,1.0,3,33.0
37,5.0,22.761593,75.886362,22.841593,75.966362,20:35,20:50,4,1,1,2,3,1.0,3,23.0
31,4.9,0.0,0.0,0.05,0.05,18:30,18:40,0,3,0,2,3,1.0,1,33.0
28,4.8,12.970324,77.645748,13.020324,77.695748,22:25,22:40,2,2,2,2,3,1.0,4,18.0
30,4.8,11.016298,76.972076,11.106298,77.062076,22:20,22:35,3,2,2,3,4,1.0,3,17.0
35,4.9,22.753659,75.903365,22.823659,75.973365,22:45,22:55,1,2,2,2,4,1.0,1,30.0
22,4.6,0.0,0.0,0.01,0.01,8:20,8:25,3,2,1,3,4,1.0,3,11.0
36,4.4,21.186608,72.794136,21.296608,72.904136,17:55,17:60,1,3,1,3,3,0.0,1,40.0
35,4.3,18.927584,72.832585,19.017584,72.922585,20:45,20:50,4,1,0,2,3,1.0,1,33.0
33,4.8,12.323225,76.630028,12.353225,76.660028,21:15,21:30,3,1,1,3,4,1.0,1,31.0
26,4.7,0.0,0.0,0.08,0.08,20:55,20:60,6,1,2,3,4,0.0,3,18.0
27,5.0,19.103249,72.846749,19.133249,72.876749,20:45,20:60,3,1,2,0,3,1.0,1,29.0
31,4.9,10.000706,76.349516,10.110706,76.459516,19:60,20:10,6,1,0,3,3,1.0,3,44.0
35,4.5,17.430448,78.418213,17.470448,78.458213,13:50,14:05,0,0,1,2,3,0.0,1,28.0
37,4.0,13.058616,80.264151,13.128616,80.334151,19:15,19:20,6,1,0,3,3,1.0,1,47.0
33,4.1,11.016298,76.972076,11.066298,77.022076,17:55,18:10,3,3,0,2,3,0.0,1,34.0
23,4.6,26.88842,75.800689,26.92842,75.840689,15:60,16:05,3,3,0,0,3,1.0,1,17.0
32,4.8,26.913483,75.803139,27.023483,75.913139,18:45,18:55,6,3,0,2,3,1.0,1,33.0
21,4.7,11.022298,76.998349,11.042298,77.018349,8:50,9:05,2,2,1,3,4,1.0,1,18.0
33,4.6,27.165108,78.015053,27.225108,78.075053,21:10,21:25,4,1,1,3,4,0.0,1,21.0
27,4.8,19.207222,72.972281,19.247222,73.012281,12:60,13:15,6,0,2,0,4,1.0,1,19.0
36,4.7,12.325461,76.632278,12.365461,76.672278,16:35,16:40,4,3,1,2,3,0.0,1,16.0
21,4.6,22.311844,73.165081,22.331844,73.185081,9:50,9:60,0,2,2,0,4,1.0,3,15.0
27,4.1,12.334022,76.618203,12.364022,76.648203,19:30,19:40,6,1,0,1,3,1.0,1,33.0
30,4.6,23.354422,85.3329,23.464422,85.4429,22:20,22:30,3,2,2,1,4,1.0,1,20.0
20,4.6,12.304569,76.643622,12.384569,76.723622,20:40,20:55,1,1,2,1,4,1.0,1,38.0
27,4.6,18.53408,73.89852,18.58408,73.94852,21:50,21:60,4,1,2,3,3,1.0,1,18.0
35,4.2,11.022169,76.999594,11.132169,77.109594,19:55,20:05,4,1,2,0,3,1.0,3,31.0
25,4.2,17.451976,78.385883,17.481976,78.415883,19:25,19:40,4,1,0,2,3,0.0,1,51.0
37,3.7,11.003681,76.975525,11.113681,77.085525,20:15,20:30,4,1,2,2,4,0.0,1,33.0
20,4.5,26.910262,75.783013,27.040262,75.913013,20:55,20:60,6,1,2,0,2,1.0,3,21.0
27,4.6,12.299524,76.64262,12.429524,76.77262,23:20,23:30,1,2,2,2,2,1.0,3,21.0
25,4.9,0.0,0.0,0.02,0.02,10:15,10:30,2,2,2,2,4,1.0,1,16.0
24,5.0,26.911927,75.797282,26.991927,75.877282,20:30,20:35,6,1,2,2,4,1.0,1,26.0
24,4.9,23.369746,85.33982,23.389746,85.35982,11:60,12:15,4,0,2,1,4,0.0,1,10.0
27,5.0,12.975996,80.221898,13.035996,80.281898,22:20,22:30,3,2,2,1,4,0.0,3,13.0
23,4.7,13.045479,80.23311,13.135479,80.32311,22:30,22:45,3,2,0,3,3,0.0,1,19.0
30,4.5,12.334022,76.618203,12.464022,76.748203,23:55,24:05,0,2,2,1,4,0.0,1,32.0
28,4.9,11.008638,76.984311,11.088638,77.064311,22:20,22:35,2,2,1,1,4,1.0,3,15.0
36,4.6,11.003008,76.97544,11.073009,77.04544,17:10,17:15,6,3,2,1,3,,3,24.0
34,4.6,22.744648,75.894377,22.764648,75.914377,8:45,8:50,3,2,2,1,3,0.0,1,21.0
22,4.8,17.451976,78.385883,17.471976,78.405883,10:55,11:05,6,2,1,2,4,0.0,3,15.0
27,4.9,13.066762,80.251865,13.076762,80.261865,11:40,11:55,0,0,1,3,4,0.0,1,32.0
28,4.9,26.49095,80.318656,26.56095,80.388656,23:40,23:50,6,2,2,1,3,1.0,3,15.0
34,4.8,18.592718,73.773572,18.652718,73.833572,21:10,21:20,4,1,2,0,4,1.0,1,17.0
26,4.8,13.044694,80.26147,13.064694,80.28147,11:35,11:40,6,0,1,2,3,0.0,1,27.0
24,4.7,22.744648,75.894377,22.794648,75.944377,21:15,21:20,2,1,1,0,3,1.0,3,22.0
32,4.6,17.455894,78.375467,17.545894,78.465467,20:35,20:50,1,1,0,0,3,0.0,1,40.0
31,4.7,17.450851,78.379347,17.580851,78.509347,18:10,18:25,0,3,2,2,3,1.0,1,30.0
37,4.9,26.90294,75.793007,26.98294,75.873007,23:45,23:50,0,2,0,0,3,2.0,3,37.0
29,4.6,27.165108,78.015053,27.195108,78.045053,20:35,20:40,1,1,1,1,4,1.0,1,27.0
25,4.8,17.45971,78.368855,17.48971,78.398855,23:35,23:40,0,2,1,0,4,0.0,4,10.0
21,4.8,26.913483,75.803139,26.993483,75.883139,22:40,22:50,6,2,0,2,3,1.0,1,17.0
0,,26.482581,80.315628,26.532581,80.365628,,22:50,6,2,0,3,3,1.0,1,24.0
29,4.9,17.450851,78.379347,17.500851,78.429347,20:55,21:05,3,1,1,0,3,1.0,1,20.0
0,,19.254567,72.848923,19.344567,72.938923,,20:50,7,5,3,3,2,1.0,1,36.0
20,4.6,19.12663,72.829976,19.21663,72.919976,20:35,20:40,2,1,2,2,3,1.0,3,22.0
28,4.8,0.0,0.0,0.02,0.02,9:45,9:50,6,2,2,3,3,1.0,4,10.0
22,3.3,30.361281,78.068022,30.501281,78.208022,22:60,23:05,4,2,2,3,4,1.0,1,37.0
37,4.1,19.875522,75.367127,19.905522,75.397127,23:20,23:35,2,2,0,0,3,1.0,1,26.0
35,4.9,23.333017,85.3172,23.373017,85.3572,15:20,15:30,3,3,1,3,3,1.0,1,28.0
0,,23.369746,85.33982,23.399746,85.36982,,18:35,3,3,0,2,3,0.0,1,33.0
26,4.6,26.913483,75.803139,26.993483,75.883139,22:35,22:40,6,2,1,1,4,1.0,1,16.0
26,4.8,26.90519,75.810753,26.94519,75.850753,13:15,13:20,4,0,2,3,2,0.0,1,14.0
21,4.5,21.160437,72.774209,21.170437,72.784209,9:45,9:50,6,2,2,3,3,1.0,4,14.0
37,3.7,0.0,0.0,0.13,0.13,19:60,20:05,6,1,2,3,4,1.0,1,39.0
29,5.0,11.025083,77.015393,11.065083,77.055393,12:10,12:25,6,0,0,2,3,0.0,1,24.0
38,4.2,0.0,0.0,0.11,0.11,21:35,21:50,1,1,2,3,2,0.0,1,35.0
23,4.7,18.51421,73.838429,18.62421,73.948429,19:30,19:40,4,1,1,0,4,0.0,1,14.0
23,4.1,26.849596,75.800512,26.879596,75.830512,19:55,19:60,6,1,0,3,3,1.0,1,34.0
35,4.9,12.981615,80.231598,13.001615,80.251598,8:40,8:50,2,2,1,0,4,1.0,1,29.0
26,4.7,11.006686,76.951736,11.056686,77.001736,17:45,17:55,0,3,0,0,3,1.0,1,26.0
23,4.8,22.732225,75.874765,22.782225,75.924765,17:30,17:40,6,3,0,0,3,0.0,3,25.0
26,4.2,22.725748,75.898497,22.765747,75.938497,13:20,13:30,4,0,0,0,3,1.0,1,53.0
33,4.4,23.369746,85.33982,23.479746,85.44982,17:15,17:30,6,3,0,3,3,2.0,1,44.0
25,4.8,10.96185,76.971082,11.05185,77.061082,18:35,18:45,3,3,2,1,4,1.0,3,23.0
38,4.7,0.0,0.0,0.06,0.06,18:60,19:15,2,3,2,0,2,1.0,1,27.0
28,4.8,12.972532,77.608179,13.012532,77.648179,15:60,16:10,2,3,0,0,3,1.0,3,19.0
34,4.9,11.02091,76.940432,11.11091,77.030432,23:30,23:40,4,2,0,1,3,0.0,1,22.0
27,4.5,22.308096,73.167753,22.348096,73.207753,14:40,14:45,3,0,1,2,3,1.0,3,27.0
25,4.9,19.254567,72.848923,19.264567,72.858923,9:25,9:40,4,2,1,2,4,1.0,3,20.0
22,3.8,21.170096,72.789122,21.220096,72.839122,19:30,19:35,4,1,0,3,3,1.0,3,40.0
22,5.0,10.96185,76.971082,11.09185,77.101082,21:50,21:60,3,1,0,1,3,1.0,1,35.0
38,4.5,12.979166,77.640709,12.989166,77.650709,8:50,9:05,3,2,2,3,4,1.0,1,20.0
32,4.1,12.323978,76.627961,12.413978,76.717961,17:50,17:60,0,3,2,3,3,1.0,1,42.0
31,4.7,21.160437,72.774209,21.200437,72.814209,16:45,16:50,4,3,1,2,4,1.0,1,18.0
24,4.7,19.120083,72.907385,19.250083,73.037385,17:50,18:05,1,3,2,3,2,1.0,1,32.0
35,3.8,22.551084,88.354127,22.631084,88.434127,18:55,18:60,6,3,1,0,3,1.0,1,33.0
23,5.0,9.960846,76.293936,10.030846,76.363936,23:50,24:05,3,2,1,3,4,1.0,1,16.0
27,4.8,12.933298,77.614293,13.013298,77.694293,19:55,19:60,6,1,1,3,3,1.0,1,27.0
39,4.1,30.893081,75.821495,30.983081,75.911495,19:10,19:20,6,1,0,3,3,3.0,2,49.0
32,4.0,30.340722,78.060221,30.410722,78.130221,20:30,20:40,1,1,2,2,2,1.0,1,42.0
22,4.9,12.98041,77.640489,13.06041,77.720489,18:20,18:25,4,3,2,1,2,1.0,1,19.0
36,4.7,19.12663,72.829976,19.13663,72.839976,9:15,9:30,2,2,2,0,2,1.0,1,29.0
31,4.3,19.055831,72.833984,19.185831,72.963984,20:25,20:40,2,1,1,3,4,0.0,1,35.0
24,4.9,11.022298,76.998349,11.042298,77.018349,11:60,12:10,2,0,2,3,4,1.0,3,21.0
21,4.7,19.120083,72.907385,19.230083,73.017385,22:55,23:05,3,2,1,0,3,1.0,1,19.0
22,4.2,26.892312,75.806896,27.002312,75.916896,18:35,18:40,1,3,2,1,2,2.0,1,39.0
24,4.7,0.0,0.0,0.11,0.11,17:45,17:60,1,3,0,3,3,1.0,3,30.0
34,5.0,23.39925,85.390464,23.52925,85.520464,23:50,23:60,4,2,1,0,4,1.0,1,29.0
0,,0.0,0.0,0.05,0.05,,19:40,4,1,1,0,3,1.0,1,20.0
28,4.5,18.563934,73.915367,18.673935,74.025367,19:60,20:10,6,1,0,0,3,1.0,1,28.0
37,4.9,26.902328,75.794257,26.942328,75.834257,13:15,13:30,1,0,0,3,3,1.0,1,26.0
36,4.8,21.160437,72.774209,21.290437,72.904209,18:20,18:30,4,3,1,2,3,1.0,3,19.0
35,4.5,12.934365,77.616155,12.974365,77.656155,15:20,15:30,3,3,0,2,3,1.0,3,28.0
25,4.6,0.0,0.0,0.09,0.09,18:40,18:55,3,3,0,1,3,1.0,1,22.0
23,4.8,17.422819,78.449578,17.482819,78.509578,20:40,20:55,6,1,1,2,4,0.0,3,19.0
39,4.8,19.1093,72.825451,19.1793,72.895451,22:50,22:55,3,2,0,1,3,1.0,4,20.0
31,4.1,25.45235,81.841889,25.59235,81.981889,19:25,19:30,0,1,2,1,3,1.0,1,47.0
37,4.7,30.893244,75.821817,30.943244,75.871817,20:40,20:45,0,1,0,3,3,1.0,1,27.0
31,4.2,12.325461,76.632278,12.365461,76.672278,15:50,15:55,3,3,2,1,4,0.0,1,32.0
29,4.7,17.458998,78.500366,17.488998,78.530366,19:10,19:15,6,1,0,3,3,1.0,3,20.0
31,4.7,0.0,0.0,0.06,0.06,18:25,18:35,1,3,2,0,4,1.0,1,16.0
30,4.9,12.297954,76.665169,12.427954,76.795169,21:35,21:40,6,1,0,1,3,2.0,1,44.0
29,5.0,18.546258,73.904337,18.556258,73.914337,10:60,11:15,0,2,0,1,3,1.0,3,20.0
32,4.7,22.308096,73.167753,22.318096,73.177753,10:40,10:55,2,2,2,3,3,1.0,1,28.0
25,4.6,-30.895817,75.813112,30.905817,75.823112,10:10,10:15,6,2,2,1,2,0.0,4,13.0
35,4.7,13.066762,80.251865,13.086762,80.271865,9:30,9:45,1,2,0,2,3,1.0,1,26.0
26,4.9,-19.876994,75.372353,20.006994,75.502353,21:55,21:60,0,1,0,2,3,2.0,1,42.0
23,4.6,19.221315,72.862381,19.271315,72.912381,19:25,19:40,4,1,1,0,4,0.0,3,12.0
30,4.8,13.022394,80.242439,13.152394,80.372439,22:25,22:35,1,2,2,3,4,0.0,3,26.0
0,,21.173493,72.801953,21.223493,72.851953,18:35,18:50,2,3,1,2,4,1.0,1,29.0
23,4.6,12.323994,76.626167,12.403994,76.706167,19:40,19:55,1,1,1,0,4,1.0,1,39.0
32,5.0,18.536562,73.896485,18.586562,73.946485,17:25,17:35,0,3,2,2,4,1.0,1,17.0
26,4.7,17.429585,78.392621,17.539585,78.502621,22:15,22:20,1,2,0,2,3,1.0,3,24.0
0,,22.75004,75.902847,22.77004,75.922847,,10:05,0,2,2,0,3,1.0,1,19.0
0,,13.091809,80.219104,13.101809,80.229104,,8:55,2,2,0,1,3,1.0,3,23.0
37,4.6,12.933284,77.615428,12.943284,77.625428,9:20,9:30,2,2,2,3,3,1.0,1,27.0
21,4.8,18.546258,73.904337,18.616258,73.974337,17:20,17:35,6,3,1,3,3,1.0,1,27.0
33,4.5,0.0,0.0,0.09,0.09,19:30,19:40,2,1,1,1,4,0.0,1,27.0
28,4.1,19.091458,72.827808,19.161458,72.897808,20:20,20:35,1,1,2,0,4,0.0,1,39.0
33,4.9,19.1813,72.836191,19.1913,72.846191,8:15,8:30,6,2,1,3,3,1.0,1,25.0
33,4.9,0.0,0.0,0.01,0.01,11:55,11:60,1,0,2,1,4,1.0,1,26.0
25,4.8,18.520016,73.830547,18.540016,73.850547,11:20,11:35,2,0,2,1,2,1.0,1,20.0
31,4.9,22.753839,75.897429,22.783839,75.927429,21:45,21:50,4,1,2,0,4,0.0,1,17.0
0,,21.173343,72.792731,21.303343,72.922731,,24:10,4,2,0,3,3,0.0,3,21.0
31,5.0,21.149669,72.772629,21.169669,72.792629,10:40,10:45,3,2,2,3,3,1.0,1,25.0
39,5.0,22.761593,75.886362,22.811593,75.936362,19:40,19:45,0,1,0,0,3,1.0,1,31.0
38,4.5,27.160934,78.044095,27.210934,78.094095,21:55,21:60,1,1,2,2,4,1.0,3,27.0
21,4.2,12.297954,76.665169,12.347954,76.715169,22:55,22:60,3,2,0,1,3,0.0,3,25.0
27,4.6,12.284747,76.625861,12.354747,76.695861,17:30,17:45,3,3,2,1,2,0.0,1,27.0
38,5.0,19.120083,72.907385,19.130083,72.917385,11:30,11:35,2,0,0,2,3,1.0,1,33.0
31,4.9,21.149669,72.772629,21.229669,72.852629,18:45,18:55,1,3,0,3,3,3.0,1,45.0
26,4.4,0.0,0.0,0.02,0.02,11:55,12:10,2,0,0,1,3,1.0,1,31.0
31,4.8,13.029198,77.570997,13.099198,77.640997,20:45,20:60,4,1,1,2,3,1.0,1,23.0
34,4.3,12.337978,76.616792,12.407978,76.686792,21:15,21:30,0,1,2,0,3,0.0,3,39.0
20,4.1,12.979166,77.640709,13.049166,77.710709,18:60,19:10,0,3,2,3,2,1.0,1,36.0
37,4.6,12.949934,77.699386,13.029934,77.779386,23:55,23:60,6,2,0,3,3,1.0,3,26.0
20,4.7,18.569156,73.774723,18.629156,73.834723,21:20,21:25,0,1,1,2,3,1.0,1,28.0
21,4.5,21.175975,72.795503,21.185975,72.805503,9:30,9:35,0,2,0,3,3,1.0,1,17.0
24,4.6,25.45235,81.841889,25.50235,81.891889,20:35,20:40,6,1,0,0,3,1.0,1,28.0
37,4.8,23.359194,85.325447,23.389194,85.355447,22:30,22:45,0,2,0,2,3,1.0,1,29.0
23,4.8,30.340722,78.060221,30.350722,78.070221,8:25,8:40,4,2,0,2,3,0.0,1,17.0
26,4.8,11.022477,76.995667,11.112477,77.085667,20:10,20:25,3,1,2,1,4,0.0,3,18.0
25,4.7,21.185047,72.80859,21.315047,72.93859,21:30,21:45,3,1,1,3,3,0.0,3,19.0
25,4.6,9.957144,76.296783,10.067144,76.406783,23:15,23:25,0,2,0,0,3,0.0,1,24.0
24,5.0,22.307898,73.167788,22.397898,73.257788,19:45,19:55,3,1,1,2,4,0.0,3,19.0
31,4.0,13.054347,80.257221,13.134347,80.337221,18:50,19:05,0,3,1,0,4,1.0,1,33.0
33,4.9,17.440827,78.393391,17.550827,78.503391,19:15,19:20,3,1,2,3,4,1.0,1,28.0
34,4.2,26.914142,75.805704,26.974142,75.865704,18:25,18:35,0,3,0,0,3,1.0,3,31.0
31,4.7,13.064181,80.236442,13.104181,80.276442,12:60,13:15,2,0,0,1,3,2.0,1,44.0
37,4.7,11.003669,76.976494,11.033669,77.006494,21:45,21:55,1,1,2,3,2,1.0,3,27.0
36,4.9,12.337928,76.617889,12.367928,76.647889,20:15,20:30,4,1,0,1,3,1.0,1,24.0
21,4.9,22.725835,75.887648,22.785835,75.947648,17:55,18:10,3,3,1,0,3,1.0,1,27.0
34,4.0,18.55144,73.804855,18.62144,73.874855,18:10,18:25,1,3,2,0,4,1.0,1,37.0
23,4.7,21.149834,72.778666,21.209834,72.838666,20:45,20:55,3,1,1,0,4,0.0,3,21.0
23,4.9,22.651847,75.881991,22.741847,75.971991,22:50,22:60,4,2,0,0,3,,1,26.0
32,4.7,21.160437,72.774209,21.270437,72.884209,23:35,23:40,6,2,2,2,4,0.0,1,21.0
31,4.6,12.906229,77.596791,12.956229,77.646791,22:30,22:45,0,2,1,1,4,1.0,1,19.0
38,4.0,13.022394,80.242439,13.102394,80.322439,17:20,17:35,1,3,1,0,3,1.0,1,34.0
37,4.8,11.001753,76.986241,11.041753,77.026241,12:15,12:20,1,0,2,0,2,1.0,1,30.0
22,4.9,19.22384,72.841347,19.29384,72.911347,23:40,23:45,1,2,0,1,3,1.0,1,21.0
36,4.5,23.369746,85.33982,23.379746,85.34982,9:55,10:10,3,2,1,0,3,1.0,1,28.0
28,4.9,19.055831,72.833984,19.095831,72.873984,15:35,15:50,2,3,2,3,2,1.0,1,23.0
37,4.9,12.337978,76.616792,12.397978,76.676792,22:55,22:60,0,2,0,0,3,1.0,1,29.0
0,,19.120083,72.907385,19.150083,72.937385,,19:05,0,3,0,1,3,1.0,1,33.0
28,4.8,19.121999,72.908493,19.131999,72.918493,10:60,11:15,0,2,1,3,4,1.0,1,18.0
32,4.9,21.186884,72.793616,21.216884,72.823616,20:60,21:05,3,1,1,2,4,1.0,3,28.0
28,4.9,22.695207,75.866059,22.825207,75.996059,22:25,22:30,0,2,0,2,3,1.0,1,20.0
34,4.4,17.410371,78.437225,17.520371,78.547225,19:10,19:25,1,1,1,1,4,0.0,1,49.0
25,5.0,18.554382,73.798206,18.594382,73.838206,13:55,14:10,2,0,2,2,3,1.0,1,27.0
27,4.5,19.1813,72.836191,19.2613,72.916191,23:50,23:55,0,2,2,1,4,1.0,3,24.0
34,4.8,21.186608,72.794136,21.246608,72.854136,23:35,23:45,1,2,0,2,3,1.0,1,21.0
37,5.0,13.026279,80.174568,13.086279,80.234568,20:15,20:20,0,1,2,1,3,1.0,1,25.0
33,4.7,17.430448,78.418213,17.460448,78.448213,23:50,24:05,3,2,2,0,4,1.0,1,21.0
32,4.5,12.972161,77.596014,13.012161,77.636014,13:50,13:60,4,0,1,2,3,0.0,3,20.0
36,4.1,26.90294,75.793007,27.04294,75.933007,19:50,20:05,6,1,0,3,3,0.0,1,35.0
21,4.9,19.178321,72.834715,19.208321,72.864715,22:35,22:45,3,2,2,2,2,0.0,1,16.0
30,3.2,12.321214,76.621094,12.411214,76.711094,23:55,23:60,4,2,0,1,3,1.0,1,31.0
24,4.7,19.091458,72.827808,19.121458,72.857808,18:55,18:60,6,3,2,2,4,1.0,3,24.0
36,4.9,17.455894,78.375467,17.505894,78.425467,23:60,24:05,3,2,1,1,4,1.0,1,29.0
25,5.0,23.234631,77.401663,23.274631,77.441663,15:10,15:25,3,3,2,2,2,1.0,1,20.0
24,5.0,12.337928,76.617889,12.417928,76.697889,22:50,22:55,2,2,2,0,4,0.0,1,11.0
33,4.6,13.058616,80.264151,13.088616,80.294151,20:35,20:50,1,1,0,0,3,1.0,3,29.0
21,4.9,22.514119,88.362504,22.544119,88.392504,18:60,19:15,0,3,1,2,4,0.0,1,11.0
34,4.1,0.0,0.0,0.04,0.04,13:40,13:50,3,0,0,1,3,1.0,1,38.0
27,4.9,22.725835,75.887648,22.835835,75.997648,23:25,23:30,3,2,0,0,3,1.0,1,21.0
34,4.8,17.41233,78.449654,17.43233,78.469654,10:15,10:30,1,2,2,3,4,0.0,1,18.0
29,4.9,11.000762,76.981876,11.110762,77.091876,19:50,19:55,4,1,0,2,3,1.0,1,24.0
0,,30.893384,75.821202,30.923384,75.851202,,19:30,0,1,2,3,2,0.0,1,29.0
37,4.3,18.554382,73.798206,18.604382,73.848206,21:15,21:30,1,1,1,0,4,1.0,1,35.0
38,4.4,0.0,0.0,0.07,0.07,18:35,18:45,3,3,2,0,2,2.0,1,38.0
39,4.7,0.0,0.0,0.03,0.03,18:10,18:25,4,3,0,2,3,1.0,1,24.0
38,4.5,22.725748,75.898497,22.765747,75.938497,13:20,13:30,1,0,2,2,4,1.0,1,30.0
