DeliveryPersonAge,DeliveryPersonRatings,TimeOrdered,TimeOrderPickedUp,Sunny,Fog,Windy,Stormy,Sandstorms,Low,Medium,Jam,VehicleCondition,Snack,Drinks,Meal,Scooter,Motorcycle,MultipleDeliveries,Semi-Urban,Urban,Distance(km)
32,5.0,17.5,17.55,0,0,1,0,0,0,1,0,2,1,0,0,1,0,1.0,0,0,12.10015723816894
25,4.9,23.55,24.05,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1.0,0,0,19.913009545593138
34,4.4,19.1,19.25,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0.0,0,0,16.903843893839564
37,4.9,22.15,22.3,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.0,0,0,20.252959556511744
25,4.9,17.45,17.5,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1.0,0,0,7.631504867081063
33,4.1,17.55,18.1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.0,0,0,7.790237052802913
36,4.6,17.25,17.3,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1.0,0,1,19.362580183465894
31,4.4,19.55,20.05,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1.0,0,0,4.5379053231429145
31,4.9,21.45,21.5,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0.0,0,0,4.537513326842717
29,4.8,14.35,14.5,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2.0,0,0,6.058876303739158
27,4.6,19.4,19.45,0,1,0,0,0,0,0,1,2,1,0,0,1,0,0.0,0,0,7.772282029629311
37,4.7,19.45,19.6,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1.0,0,1,9.121874253616898
35,4.6,18.2,18.3,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0.0,0,0,19.975741216257433
24,4.9,19.5,19.6,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1.0,0,0,4.537513326842717
20,4.8,18.15,18.3,0,0,0,1,0,0,1,0,2,1,0,0,1,0,1.0,0,0,12.236790662986138
37,4.7,23.55,24.1,0,0,0,1,0,1,0,0,2,1,0,0,0,0,1.0,0,0,12.417487520918895
27,4.3,21.45,21.5,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1.0,0,0,4.530109268846602
36,4.5,18.55,18.6,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1.0,0,1,13.681416111912892
20,4.8,21.25,21.3,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0.0,0,0,16.902909983695867
37,4.1,23.2,23.35,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.0,0,0,4.579048174782752
33,3.0,22.35,22.45,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,0,1,16.901828274275406
24,4.5,21.2,21.25,0,1,0,0,0,0,0,1,0,1,0,0,0,1,3.0,0,0,12.464390099643042
32,4.6,22.3,22.45,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1.0,0,0,9.315745106316243
36,4.6,20.35,20.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3.0,0,1,16.722543155307
33,4.1,19.2,19.25,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1.0,0,0,9.314781588433535
20,5.0,10.4,10.5,1,0,0,0,0,1,0,0,2,1,0,0,1,0,0.0,0,0,3.0184094452114865
36,4.9,12.6,13.1,0,0,0,0,1,0,0,0,2,0,1,0,1,0,1.0,0,0,5.9587562421893265
35,4.0,20.25,20.3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1.0,0,0,7.562921044749782
27,4.7,16.1,16.15,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0,0,0,6.037605711784208
22,5.0,23.25,23.4,1,0,0,0,0,1,0,0,2,0,0,0,1,0,1.0,0,0,9.314419797615273
38,4.8,17.1,17.15,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0.0,0,0,9.081845042090478
21,5.0,23.1,23.2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,0,0,11.923472540743209
29,4.9,20.5,20.55,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1.0,0,0,9.122108408658214
26,4.6,17.6,18.05,0,0,0,0,1,0,1,0,2,1,0,0,1,0,1.0,0,0,20.176414243687514
23,4.0,21.55,22.1,0,1,0,0,0,0,0,1,2,0,1,0,1,0,1.0,0,0,10.756990051436132
29,4.7,11.15,11.2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0,0,0,2.9765873017465116
24,4.7,22.2,22.25,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1.0,1,0,13.58308621493501
25,4.5,21.2,21.25,0,0,0,1,0,0,0,1,2,0,0,1,0,1,1.0,0,0,10.64105130998624
24,4.7,11.6,12.15,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,1.5147941817694572
21,4.9,18.1,18.2,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1.0,0,0,4.395420246829376
29,4.9,19.5,19.55,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1.0,0,0,17.138105845700238
28,4.9,18.55,19.1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0.0,0,1,4.560738018710785
30,4.4,21.55,21.6,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1.0,0,0,16.6486646134817
29,4.1,19.45,19.6,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1.0,0,0,4.544215521132342
24,4.9,19.35,19.4,0,0,0,0,0,0,0,1,2,0,1,0,0,1,1.0,0,0,19.913009545593138
26,4.7,9.45,9.6,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0.0,0,0,1.55255331684981
37,4.7,21.45,21.55,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1.0,0,1,4.67431885403065
25,4.6,21.35,21.45,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1.0,0,0,9.192770952683546
35,4.4,8.35,8.5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.0,0,0,3.104827485600479
30,4.8,14.5,14.6,1,0,0,0,0,0,0,0,2,0,0,1,1,0,1.0,0,0,6.176431857672641
26,4.9,11.15,11.25,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0.0,0,1,1.4899271643865588
30,4.7,20.4,20.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.0,0,0,10.594638144489263
20,4.8,14.15,14.3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.0,0,0,6.117673772819904
27,4.7,22.6,23.1,0,1,0,0,0,1,0,0,2,1,0,0,0,1,0.0,0,0,16.600272418856072
33,4.9,22.25,22.35,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1.0,0,0,4.4691549592640305
28,4.8,20.6,21.15,1,0,0,0,0,0,0,1,2,0,0,1,1,0,1.0,0,1,7.450185408246093
32,4.5,13.5,13.6,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,1,6.210145663324764
32,5.0,18.4,18.5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0,0,10.906257371570659
39,4.1,18.15,18.25,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1.0,0,0,7.772282029629311
35,4.6,18.6,19.05,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0,0,19.68841340777118
24,5.0,17.15,17.2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.0,0,0,16.59866734050554
36,4.8,22.3,22.35,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1.0,0,0,7.449051156906713
24,4.8,10.2,10.25,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0,0,0,3.104556052438096
34,4.4,20.3,20.45,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.0,0,0,13.611585111772158
23,4.7,20.45,20.55,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0.0,0,1,9.122100805601145
29,4.6,16.35,16.4,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1.0,0,0,5.874816158028467
33,4.9,18.3,18.45,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1.0,0,0,4.656983638230307
38,4.9,8.15,8.3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,0,0,1.4898423067405666
20,4.9,23.5,23.55,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,19.659494006263994
39,4.8,22.45,22.6,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1.0,0,0,4.632302885852554
20,4.7,20.2,20.3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3.0,0,0,12.435401342193114
35,5.0,23.25,23.4,0,0,0,0,1,1,0,0,2,1,0,0,0,1,0.0,0,1,7.440930174365867
21,4.6,20.35,20.4,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1.0,0,0,4.674173521866281
31,4.8,19.3,19.35,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.0,0,0,7.631487330979372
35,4.5,18.45,18.6,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0,0,9.121375406203297
35,4.7,20.6,21.1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0,0,11.916705005077658
26,4.5,17.4,17.5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0,1,9.264595774312454
23,4.6,23.45,23.6,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0.0,0,0,12.099896960230076
27,4.3,8.3,8.4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.0,0,1,1.55813398149798
33,4.3,12.15,12.25,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,0,0,6.037605711784208
24,4.1,9.4,9.5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.0,0,0,3.0189069957366157
27,5.0,14.55,15.1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0,0,6.049919555217586
27,4.0,9.1,9.25,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.0,0,1,3.0878304191129935
33,4.8,19.5,20.05,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1.0,0,1,7.790160607220383
38,3.6,22.55,23.1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0,0,10.865584127340643
29,4.8,19.35,19.4,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1.0,0,0,16.721288103917214
31,4.6,14.2,14.3,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1.0,0,0,6.120941769502897
33,4.6,22.25,22.4,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0.0,0,0,4.66364460686909
34,4.2,8.25,8.3,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1.0,0,0,1.5524148945455953
28,4.9,10.4,10.45,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1.0,0,1,3.109059104393369
25,4.8,19.4,19.45,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1.0,0,0,4.579050685145385
25,4.8,18.35,18.45,0,0,0,1,0,0,1,0,2,0,1,0,1,0,1.0,0,1,14.023232083084483
26,5.0,17.4,17.5,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1.0,0,0,4.476514374571238
21,4.8,23.25,23.35,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0,0,12.41898167230365
24,4.2,19.45,19.6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.0,0,0,16.90314234117986
21,4.7,15.25,15.3,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1.0,0,0,6.081387490813416
37,4.8,22.45,22.55,0,0,0,0,1,1,0,0,2,0,1,0,0,1,1.0,0,0,4.657672650623545
30,4.6,23.3,23.4,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1.0,0,0,13.42904756962147
28,4.9,10.2,10.3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0,0,0,3.0734222587643045
23,4.7,21.6,22.1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1.0,0,1,10.42769256917753
20,4.8,17.4,17.45,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1.0,0,0,16.900616226154256
20,4.7,22.3,22.45,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1.0,0,1,12.108745430933551
22,4.7,17.35,17.4,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1.0,0,0,4.674220356187266
27,5.0,22.2,22.3,0,0,0,1,0,1,0,0,2,0,1,0,1,0,0.0,0,1,9.314965469327513
22,4.5,21.1,21.2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1.0,0,0,19.88298786811286
27,4.7,22.35,22.5,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1.0,0,1,16.38508523506451
20,4.7,17.4,17.55,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1.0,1,0,16.635770753608572
26,5.0,17.45,17.5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1.0,0,0,19.916432533839362
31,4.5,21.1,21.25,0,0,1,0,0,0,0,1,2,0,0,0,1,0,1.0,0,0,13.405971717381743
22,4.7,20.1,20.2,0,0,0,1,0,0,0,1,2,1,0,0,1,0,0.0,0,1,17.076258901183188
22,4.6,23.2,23.25,0,1,0,0,0,1,0,0,2,1,0,0,0,0,1.0,0,0,9.193520993944183
20,5.0,17.15,17.25,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0,0,17.09752652782741
33,4.7,11.5,11.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,1.5148058859292481
24,4.8,12.45,12.55,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.0,0,0,6.146764727341459
30,4.5,19.5,19.6,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1.0,0,0,9.074486316335918
32,5.0,17.25,17.35,0,0,0,0,0,0,1,0,2,0,0,1,1,0,1.0,0,0,7.660898979387872
32,4.1,22.3,22.45,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.0,0,0,4.610133887452835
38,4.8,23.35,23.4,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1.0,0,1,9.192571532077613
36,4.9,18.3,18.4,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.0,0,0,19.62707255959286
34,4.0,18.1,18.25,0,1,0,0,0,0,1,0,2,0,0,0,1,0,1.0,0,0,10.724517748046024
36,4.6,9.6,10.05,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0.0,0,1,1.5526968797445755
22,4.3,9.35,9.45,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.0,0,0,1.554514382186963
38,3.9,20.55,21.05,0,0,1,0,0,0,0,1,2,0,0,0,1,0,1.0,0,0,10.5864846162781
33,4.7,9.2,9.25,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1.0,0,1,1.5323596444882273
36,4.8,21.45,21.55,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0,0,9.157330481427099
20,5.0,19.6,20.15,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1.0,0,1,17.078028601490022
21,4.8,13.25,13.35,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.0,0,1,6.058870515565882
22,4.6,15.3,15.35,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0.0,0,0,6.122094799492641
34,4.8,22.15,22.25,0,0,0,1,0,1,0,0,2,0,0,1,0,0,1.0,0,1,16.647364725917534
33,4.8,9.2,9.3,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.0,0,1,1.513073455729525
35,4.8,12.45,12.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,6.217860329667253
28,4.1,19.5,19.55,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1.0,0,0,12.4179077297463
26,4.7,17.45,17.55,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0,0,7.79036212453358
36,4.5,19.6,20.15,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0,0,5665.355592510088
23,4.3,22.15,22.2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0,0,9.314419797615273
27,4.6,11.3,11.4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0,3.1161417126181274
32,4.8,23.35,23.4,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0.0,0,0,17.09752492719776
34,4.8,20.4,20.55,0,0,0,1,0,0,0,1,2,1,0,0,1,0,1.0,0,1,9.121044921629522
31,4.7,18.1,18.25,0,0,0,0,0,0,1,0,2,0,0,1,0,1,1.0,0,0,19.97462742500737
33,4.4,20.25,20.3,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0.0,0,1,16.851371030914212
25,4.6,23.15,23.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,17.16665964124969
21,4.5,12.3,12.45,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,0,0,6.049956259946466
28,4.5,18.55,19.1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1.0,0,0,20.252967850083056
38,4.6,21.25,21.3,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0,0,0,10.865409153294227
21,4.7,18.2,18.3,0,0,0,0,1,0,1,0,2,0,0,1,0,1,1.0,0,1,10.756895455613911
22,4.6,22.1,22.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,4.663419307399213
37,4.9,23.45,23.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,0,1,11.917100051488791
34,4.8,21.1,21.2,1,0,0,0,0,0,0,1,2,0,0,0,1,0,1.0,0,0,9.19151681625338
21,4.6,18.5,18.6,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0,0,13.736270134356499
30,4.8,21.5,21.6,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1.0,0,0,12.417487520918895
33,4.9,20.15,20.2,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1.0,0,0,12.41898167230365
24,4.9,23.55,24.05,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1.0,0,0,13.788169484007305
25,4.9,23.45,23.5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,13.973727486522968
38,4.5,8.5,9.05,0,0,0,1,0,1,0,0,2,1,0,0,1,0,1.0,0,0,1.5525607701091517
21,4.9,19.35,19.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,0,1,13.97014466545326
21,4.5,15.25,15.35,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1.0,0,0,6.081440911759753
30,4.7,22.15,22.2,0,0,0,1,0,1,0,0,2,1,0,0,1,0,1.0,0,0,12.464066309794568
35,4.9,8.35,8.4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.0,0,0,1.513073455729525
30,4.6,17.55,17.6,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0.0,0,1,9.32635938574064
26,4.7,17.1,17.15,0,1,0,0,0,0,1,0,2,1,0,0,1,0,0.0,0,0,11.74727128400586
28,4.7,12.4,12.55,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.0,0,1,6.037474189824093
36,4.7,8.5,8.6,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1.0,0,1,3.0406653633176113
37,4.1,17.4,17.55,0,0,0,0,1,0,1,0,2,1,0,0,1,0,2.0,0,0,7.761839422154042
28,4.8,17.55,17.6,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0,1,9.121049806498666
28,4.9,10.6,11.15,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1.0,0,1,3.0736184684147863
24,4.8,18.3,18.4,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1.0,0,0,20.176709024393567
39,4.6,17.3,17.35,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0,0,7.772466272035551
28,4.8,20.6,21.1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0,0,9.220368460607467
32,4.9,23.55,24.1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1.0,0,0,13.829931792649827
21,4.8,21.2,21.25,0,0,0,1,0,0,0,1,2,1,0,0,1,0,1.0,0,0,8.928939271550702
39,4.8,13.4,13.45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,6.116927321899057
38,4.7,22.3,22.35,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1.0,0,0,9.121796528794311
26,4.9,8.15,8.3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1.0,0,0,1.4981425885986375
36,4.7,9.35,9.4,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0.0,0,0,3.060557773040758
35,4.2,20.15,20.2,0,0,0,1,0,0,0,1,2,0,1,0,0,1,1.0,0,0,10.881431823102778
23,4.7,10.25,10.4,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1.0,0,1,1.558114851289754
22,4.7,18.1,18.2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1.0,0,0,16.635518179509837
26,5.0,21.6,22.1,0,0,0,0,1,0,0,1,2,0,0,0,0,1,1.0,0,0,9.348356419300423
22,4.1,17.4,17.55,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.0,0,0,10.906042243292653
27,4.9,18.35,18.45,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.0,0,0,19.880040740546
29,4.7,11.4,11.5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0,1,3.1047992381869647
23,4.7,22.25,22.3,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0.0,0,1,9.315028811002955
38,4.8,12.3,12.4,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1.0,0,0,6.217525604924386
37,4.8,23.3,23.45,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1.0,0,0,12.46426668801362
32,4.7,18.5,19.05,0,0,0,0,1,0,1,0,2,0,0,1,1,0,1.0,0,0,10.44477615516592
37,4.7,20.4,20.45,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1.0,0,0,7.3253631982374
27,4.6,10.55,10.6,0,0,1,0,0,1,0,0,2,0,1,0,1,0,0.0,0,0,1.5202938690324594
30,4.8,8.4,8.5,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1.0,0,0,3.1092107394969077
30,5.0,21.3,21.35,0,0,1,0,0,0,0,1,2,1,0,0,0,1,1.0,0,0,7.762092914972186
30,4.2,21.4,21.55,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,0,0,7.772241719523235
27,4.6,15.5,15.55,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.0,0,0,6.210030477135088
32,4.9,22.3,22.35,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1.0,0,0,12.293508819559186
33,4.1,11.45,11.5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.0,0,0,1.5442061415007085
35,4.5,9.15,9.2,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0.0,0,1,3.052735829416971
24,3.8,20.4,20.45,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,0,0,4.537922749289298
26,5.0,23.4,23.55,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1.0,0,1,4.663344843093785
27,4.6,23.2,23.3,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1.0,0,1,20.20724042537554
20,4.5,18.5,18.6,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.0,0,1,12.294124530423586
25,4.9,22.45,22.5,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0.0,0,0,13.68237887648496
22,4.9,19.1,19.2,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1.0,0,1,10.906149360969733
27,4.5,21.4,21.45,0,0,1,0,0,0,0,1,2,0,0,0,1,0,1.0,0,0,13.406473968860336
25,4.3,21.4,21.45,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1.0,0,0,17.138077427627863
26,3.9,20.35,20.4,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0,0,4.537400479091801
30,5.0,14.5,15.05,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1.0,0,0,6.081440911759753
27,5.0,20.25,20.4,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1.0,1,0,12.417003842687146
26,4.6,23.1,23.2,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1.0,0,0,9.088005113715141
32,4.0,20.3,20.4,0,1,0,0,0,0,0,1,2,0,0,1,0,0,1.0,0,0,10.280009835772024
22,4.6,23.6,24.15,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0.0,0,1,4.674220356187266
36,4.8,18.2,18.3,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1.0,0,1,19.76171176132034
35,4.2,21.2,21.25,0,0,0,0,0,0,0,1,2,0,1,0,1,0,1.0,0,0,4.469162258883671
34,4.5,20.1,20.2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1.0,0,0,4.657987774595948
32,4.8,22.35,22.4,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1.0,0,0,7.54626481457244
29,4.8,21.15,21.3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1.0,0,0,13.768718508386597
23,4.8,17.35,17.5,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1.0,0,0,16.981594342110476
26,4.7,23.4,23.5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.0,0,0,12.236723616598548
29,4.7,20.1,20.25,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,0,0,10.588906536688087
36,4.9,21.25,21.35,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1.0,0,0,10.602589325657691
31,5.0,17.25,17.35,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.0,0,0,7.546888128063204
25,4.8,21.55,22.1,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1.0,0,0,4.537400479091801
32,4.9,20.6,21.05,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1.0,0,1,4.560734055769101
37,4.7,16.5,17.05,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.0,0,0,6.218076509100711
23,4.7,17.15,17.3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.0,0,0,10.587815903448679
37,4.0,23.15,23.3,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1.0,0,0,9.178296996538572
31,4.6,16.45,16.5,0,0,1,0,0,0,1,0,2,1,0,0,0,1,1.0,0,1,6.209485128886319
20,4.8,23.5,23.6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.0,0,0,13.631440268080546
36,4.7,21.45,21.5,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1.0,0,0,13.40647565433019
21,4.5,9.3,9.35,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1.0,0,0,1.5203447277401048
28,4.7,23.2,23.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,12.099251698246315
37,4.8,17.6,18.1,0,0,1,0,0,0,1,0,2,0,0,1,0,0,1.0,0,0,12.292722741488559
29,4.8,16.55,16.6,0,0,0,1,0,0,1,0,2,0,1,0,1,0,0.0,0,1,5.960265171500215
21,4.9,22.5,23.05,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0.0,0,0,4.6105980334862275
21,4.6,23.2,23.3,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0.0,0,1,14.045053524690072
28,4.7,23.35,23.45,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,9.12108977493757
25,4.2,20.1,20.25,0,1,0,0,0,0,0,1,2,0,0,1,0,1,1.0,0,0,10.88093543843387
37,4.4,22.2,22.3,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0.0,0,0,12.210199165539148
39,4.7,15.15,15.2,1,0,0,0,0,0,1,0,2,0,0,0,1,0,1.0,0,0,5.8604207331306855
30,4.8,23.5,23.6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,7.772343594464243
21,4.8,23.5,24.05,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1.0,0,0,19.915585713443292
